url,Name,Team,scrape_date,Overall Rating,Nationality,Archetype,Position,Height,Weight,Jersey,Years in NBA,Prior to NBA,Salary,Age,Draft Year,Draft Pick Number,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Height (cm)
https://www.2kratings.com/tyus-jones,Tyus Jones,Memphis Grizzlies,2023-04-20,80,United States,Versatile Offensive Force,PG,"6'2""",88,21,8,Duke,15000000,26,2015,24.0,93,91,82,80,85,80,71,71,34,57,92,87,84,89,25,30,28,40,35,74,78,84,86,69,88,74,30,67,59,30,70,60,80,50,32,47,188
https://www.2kratings.com/dillon-brooks,Dillon Brooks,Memphis Grizzlies,2023-04-20,79,Canada,Hybrid Defender,SF,"6'6""",101,24,6,Oregon,11400000,27,2017,45.0,82,68,75,79,75,65,75,75,65,75,88,95,85,74,35,75,55,59,64,78,85,59,74,69,58,43,67,87,42,40,87,87,86,85,36,47,198
https://www.2kratings.com/brandon-clarke,Brandon Clarke,Memphis Grizzlies,2023-04-20,78,Canada,2-Way Inside-the-Arc Scorer,PF,"6'8""",97,15,4,Gonzaga,4343920,26,2019,21.0,95,80,57,72,60,30,82,83,64,82,90,95,80,65,80,84,63,62,62,64,80,59,69,65,62,37,78,75,42,70,78,78,72,75,66,78,203
https://www.2kratings.com/xavier-tillman,Xavier Tillman,Memphis Grizzlies,2023-04-20,78,United States,2-Way Interior Finisher,C,"6'7""",110,2,3,Michigan State,1782621,25,2020,35.0,89,63,57,56,80,80,46,44,72,69,82,94,80,76,75,65,70,70,70,46,95,62,61,37,68,43,78,66,73,62,67,80,84,75,76,69,201
https://www.2kratings.com/santi-aldama,Santi Aldama,Memphis Grizzlies,2023-04-20,77,Spain,Stretch Four,C,"7'0""",97,7,2,Loyola,2094120,22,2021,30.0,85,74,78,74,90,80,44,44,70,59,80,80,79,66,70,65,69,69,69,55,85,60,42,40,50,34,65,54,40,67,54,74,59,45,52,69,213
https://www.2kratings.com/luke-kennard,Luke Kennard,Memphis Grizzlies,2023-04-20,77,United States,Sharpshooter,SG,"6'5""",93,10,6,Duke,13745455,26,2017,12.0,89,83,93,94,85,90,69,68,40,60,92,85,80,75,30,60,28,50,35,49,95,76,78,66,79,37,35,51,40,32,65,50,50,45,29,53,196
https://www.2kratings.com/david-roddy,David Roddy,Memphis Grizzlies,2023-04-20,73,United States,Interior Finisher,SF,"6'4""",115,27,1,Colorado State,2588640,22,2022,23.0,85,70,73,61,50,75,75,74,73,66,88,85,80,77,50,60,62,62,62,59,81,62,66,54,60,30,64,65,41,53,70,69,62,55,45,56,193
https://www.2kratings.com/ziaire-williams,Ziaire Williams,Memphis Grizzlies,2023-04-20,72,United States,Inside the Arc Scorer,SF,"6'9""",83,8,2,Stanford,4591680,21,2021,10.0,86,83,70,71,70,45,87,87,40,82,90,88,80,82,65,80,48,44,58,55,75,50,79,82,54,32,60,73,40,47,77,70,71,65,36,56,206
https://www.2kratings.com/jake-laravia,Jake LaRavia,Memphis Grizzlies,2023-04-20,72,United States,Stretch Four,SF,"6'7""",106,3,1,Wake Forest,3047640,21,2022,19.0,72,72,81,78,60,65,59,59,62,72,88,85,80,73,60,75,45,47,46,61,70,69,68,57,68,33,69,43,42,45,69,66,58,40,50,54,201
https://www.2kratings.com/john-konchar,John Konchar,Memphis Grizzlies,2023-04-20,72,United States,3-Level Scorer,SF,"6'5""",95,46,4,Fort Wayne,2300000,27,Undrafted,,85,76,79,82,75,50,62,63,40,70,93,90,84,77,40,55,44,47,47,40,85,74,76,60,79,34,54,62,70,51,69,50,60,45,46,68,196
https://www.2kratings.com/kenneth-lofton-jr,Kenneth Lofton Jr.,Memphis Grizzlies,2023-04-20,72,United States,Glass Cleaner,PF,"6'6""",124,6,1,Louisiana Tech,1769013,20,Undrafted,,83,74,70,67,60,50,64,64,82,70,85,90,80,74,55,75,70,68,70,50,80,60,62,58,64,66,57,38,41,50,57,57,52,50,77,73,198
https://www.2kratings.com/vince-williams-jr,Vince Williams Jr.,Memphis Grizzlies,2023-04-20,69,United States,3PT Shooter,SG,"6'4""",92,5,1,VCU,1910534,22,2022,47.0,68,71,78,78,60,40,68,68,52,70,87,65,80,69,35,70,41,53,39,44,76,69,70,60,65,31,35,64,68,35,71,55,68,45,48,58,193
https://www.2kratings.com/jacob-gilyard,Jacob Gilyard,Memphis Grizzlies,2023-04-20,69,United States,3PT Playmaker,PG,"5'9""",72,0,1,Richmond,5849,24,Undrafted,,60,72,80,87,50,45,89,89,32,80,85,80,80,67,25,25,28,28,25,37,78,84,86,89,82,84,30,55,79,35,80,49,58,45,32,37,175
https://www.2kratings.com/jimmy-butler,Jimmy Butler,Miami Heat,2023-04-20,93,United States,2-Way 3-Level Point Forward,SF,"6'7""",104,22,12,Marquette,37653300,33,2011,30.0,97,80,76,85,90,95,84,83,76,78,97,95,81,92,40,80,80,80,80,98,98,84,86,82,88,73,75,90,90,51,92,92,96,95,65,60,201
https://www.2kratings.com/bam-adebayo,Bam Adebayo,Miami Heat,2023-04-20,87,United States,2-Way Inside-the-Arc Scorer,C,"6'9""",115,13,6,Kentucky,30351780,25,2017,14.0,94,88,69,80,60,60,74,74,85,83,92,90,90,81,85,80,80,80,81,70,90,72,69,66,74,63,93,83,49,65,73,92,80,90,63,84,206
https://www.2kratings.com/tyler-herro,Tyler Herro,Miami Heat,2023-04-20,84,United States,Inside-Out Combo Guard,SG,"6'5""",88,14,4,Kentucky,5722116,23,2019,13.0,91,74,86,93,90,98,79,78,59,72,85,75,80,86,30,60,37,55,48,84,95,79,83,74,84,70,46,69,38,45,70,65,60,50,32,69,196
https://www.2kratings.com/kyle-lowry,Kyle Lowry,Miami Heat,2023-04-20,77,United States,2-Way Inside-Out Playmaker,PG,"6'0""",88,7,17,Villanova,28333334,37,2006,24.0,97,75,78,85,70,50,84,84,67,72,96,97,79,70,25,25,38,44,40,45,95,80,86,84,80,71,68,84,49,51,86,83,81,80,38,57,183
https://www.2kratings.com/kevin-love,Kevin Love,Miami Heat,2023-04-20,76,United States,Back-To-Basket Big,PF,"6'8""",113,42,15,UCLA,28942830,34,2008,5.0,94,77,77,88,60,45,66,38,77,70,75,96,77,72,70,50,77,84,84,50,95,65,52,33,77,49,69,50,31,47,54,75,57,50,51,95,203
https://www.2kratings.com/victor-oladipo,Victor Oladipo,Miami Heat,2023-04-20,76,United States,2-Way Inside-the-Arc Scorer,PG,"6'4""",96,4,10,Indiana,8750000,30,2013,2.0,85,79,74,76,70,55,81,81,66,88,85,85,83,75,35,75,41,53,40,50,84,75,82,80,80,68,58,84,76,51,84,82,78,80,34,56,193
https://www.2kratings.com/max-strus,Max Strus,Miami Heat,2023-04-20,76,United States,Shooter,SF,"6'5""",97,31,4,DePaul,1815677,27,Undrafted,,88,79,77,89,90,90,76,76,40,74,88,80,85,68,35,65,48,58,54,68,85,72,69,74,78,43,45,57,37,37,65,50,50,35,37,53,196
https://www.2kratings.com/caleb-martin,Caleb Martin,Miami Heat,2023-04-20,76,United States,Stretch Four,SG,"6'5""",92,16,4,Nevada,6479000,27,Undrafted,,83,90,82,80,80,80,55,55,58,74,85,90,80,84,25,70,55,54,54,69,75,62,69,54,69,35,68,75,49,56,74,74,72,70,48,62,196
https://www.2kratings.com/gabe-vincent,Gabe Vincent,Miami Heat,2023-04-20,75,Nigeria,Inside the Arc Scorer,SG,"6'3""",90,2,3,UC Santa Barbara,1815677,26,Undrafted,,89,94,75,89,75,80,73,73,40,66,85,69,82,76,25,45,26,32,26,59,80,74,76,70,74,53,37,60,53,32,65,60,57,45,33,44,191
https://www.2kratings.com/cody-zeller,Cody Zeller,Miami Heat,2023-04-20,75,United States,Glass Cleaner,C,"7'0""",108,40,10,Indiana,743922,30,2013,4.0,80,70,38,77,65,70,70,40,75,80,89,95,84,65,75,75,67,65,67,65,79,68,40,31,64,37,60,37,38,57,54,76,60,55,90,84,213
https://www.2kratings.com/omer-yurtseven,Omer Yurtseven,Miami Heat,2023-04-20,75,Turkey,Glass Cleaner,C,"6'11""",124,77,1,Georgetown,1752638,24,Undrafted,,88,69,70,68,70,75,53,52,70,70,85,80,83,65,70,65,66,64,65,47,82,50,60,37,52,42,62,49,40,70,49,62,58,40,89,90,211
https://www.2kratings.com/nikola-jovic,Nikola Jovic,Miami Heat,2023-04-20,74,Serbia,Interior Finisher,SF,"6'10""",92,5,1,Serbia,2239920,19,2022,27.0,85,70,67,72,79,75,68,68,44,72,85,70,80,79,30,60,55,60,44,47,80,69,70,67,68,33,59,62,49,50,65,60,57,40,49,58,208
https://www.2kratings.com/duncan-robinson,Duncan Robinson,Miami Heat,2023-04-20,74,United States,Shooter,SG,"6'7""",97,55,4,Michigan,16902000,28,Undrafted,,81,81,84,71,75,65,59,59,35,72,85,75,83,75,30,70,40,44,35,64,90,66,72,56,70,39,50,52,35,25,65,50,50,30,32,53,201
https://www.2kratings.com/orlando-robinson,Orlando Robinson,Miami Heat,2023-04-20,72,United States,Glass Cleaner,C,"7'0""",106,25,1,Fresno State,386055,22,Undrafted,,85,69,74,72,85,70,49,49,64,64,80,85,77,60,70,60,49,48,50,38,85,52,40,35,54,34,54,36,43,71,36,55,54,45,80,78,213
https://www.2kratings.com/udonis-haslem,Udonis Haslem,Miami Heat,2023-04-20,70,United States,Paint Protector,PF,"6'8""",106,40,20,Florida,1766970,42,Undrafted,,82,66,71,75,64,60,54,33,73,60,78,90,76,52,55,61,62,68,60,56,64,29,35,31,64,29,74,55,64,40,48,70,66,60,57,80,203
https://www.2kratings.com/jamal-cain,Jamal Cain,Miami Heat,2023-04-20,70,United States,Hybrid Defender,SF,"6'7""",86,8,1,Oakland,1961752,24,Undrafted,,80,59,70,80,75,65,66,66,60,75,80,70,83,80,65,70,59,55,57,40,75,44,53,60,49,32,60,68,31,75,68,55,50,50,62,75,201
https://www.2kratings.com/haywood-highsmith,Haywood Highsmith,Miami Heat,2023-04-20,70,United States,Stretch Four,SG,"6'4""",99,24,5,Wheeling,1752638,26,Undrafted,,70,70,80,73,75,55,70,70,50,79,80,65,86,68,35,50,42,44,41,44,80,55,70,64,55,30,41,60,56,58,70,55,65,35,55,67,193
https://www.2kratings.com/giannis-antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,2023-04-20,97,Greece,2-Way Slashing Playmaker,PF,"7'0""",109,34,10,Greece,42492492,28,2013,15.0,90,74,71,65,98,98,90,87,94,85,98,95,91,98,85,91,79,74,87,97,95,84,87,80,95,77,92,92,38,80,95,96,88,95,62,91,213
https://www.2kratings.com/jrue-holiday,Jrue Holiday,Milwaukee Bucks,2023-04-20,88,United States,All-Around Threat,PG,"6'5""",92,21,14,UCLA,32544000,32,2009,17.0,90,86,82,86,98,95,79,79,49,68,90,92,80,88,25,65,30,72,40,59,98,84,86,79,85,79,44,95,79,50,96,89,93,95,43,55,196
https://www.2kratings.com/khris-middleton,Khris Middleton,Milwaukee Bucks,2023-04-20,86,United States,2-Way 3-Level Point Forward,SF,"6'7""",100,22,11,Texas A&M,37948276,31,2012,39.0,90,90,83,90,85,80,71,72,73,66,92,80,90,84,40,65,67,80,83,65,85,78,77,71,78,75,72,84,43,40,84,83,80,80,43,60,201
https://www.2kratings.com/brook-lopez,Brook Lopez,Milwaukee Bucks,2023-04-20,85,United States,2-Way 3-Level Scorer,C,"7'1""",127,11,15,Stanford,13906976,35,2008,10.0,97,84,83,77,98,95,25,25,89,60,92,90,79,70,80,65,84,84,84,70,95,35,35,25,78,32,92,45,35,90,60,93,69,90,59,64,216
https://www.2kratings.com/bobby-portis,Bobby Portis,Milwaukee Bucks,2023-04-20,82,United States,3-Level Scoring Glass Cleaner,C,"6'11""",113,9,8,Arkansas,10843350,28,2015,22.0,98,90,77,82,92,80,65,64,80,64,85,90,84,74,75,70,80,80,82,74,85,55,52,59,52,38,78,40,35,42,50,75,65,65,68,89,211
https://www.2kratings.com/jae-crowder,Jae Crowder,Milwaukee Bucks,2023-04-20,78,United States,Stretch Four,PF,"6'6""",106,99,11,Marquette,10183800,32,2012,34.0,92,86,83,80,80,45,68,69,82,73,93,93,89,77,70,60,63,65,60,47,85,65,75,66,83,38,70,78,40,53,79,80,90,75,34,68,198
https://www.2kratings.com/joe-ingles,Joe Ingles,Milwaukee Bucks,2023-04-20,76,Australia,2-Way Inside-Out Scorer,SF,"6'9""",99,7,9,Australia,6479000,35,Undrafted,,88,75,84,88,70,45,66,67,64,60,92,70,80,80,40,45,50,55,48,49,70,75,70,60,75,66,58,80,42,37,83,78,78,75,32,56,206
https://www.2kratings.com/pat-connaughton,Pat Connaughton,Milwaukee Bucks,2023-04-20,75,United States,Inside-Out Scorer,SF,"6'5""",94,24,8,Notre Dame,5728393,30,2015,41.0,80,69,77,66,80,80,77,78,45,95,80,90,83,84,30,86,35,34,30,66,90,69,78,65,78,33,35,69,41,40,74,50,54,50,41,66,196
https://www.2kratings.com/grayson-allen,Grayson Allen,Milwaukee Bucks,2023-04-20,75,United States,Inside-Out Scorer,SG,"6'4""",89,12,5,Duke,8500000,27,2018,21.0,77,70,84,90,80,80,84,78,44,81,85,80,82,85,25,70,31,43,42,69,78,70,78,79,78,42,35,72,42,37,74,70,74,45,41,47,193
https://www.2kratings.com/jevon-carter,Jevon Carter,Milwaukee Bucks,2023-04-20,75,United States,2-Way Sharpshooter,SG,"6'1""",90,5,5,West Virginia,2100000,27,2018,32.0,66,85,86,81,77,75,76,78,60,71,85,76,81,75,25,35,32,34,30,40,80,75,79,76,70,57,34,79,56,53,83,72,75,70,35,48,185
https://www.2kratings.com/goran-dragic,Goran Dragic,Milwaukee Bucks,2023-04-20,73,Slovenia,Playmaking Shot Creator,PG,"6'4""",86,7,15,Slovenia,2905851,36,2008,45.0,82,78,80,73,60,50,76,76,44,72,92,85,84,75,25,45,25,60,39,79,85,80,86,76,80,72,32,73,33,37,73,74,70,70,34,44,193
https://www.2kratings.com/wesley-matthews,Wesley Matthews,Milwaukee Bucks,2023-04-20,72,United States,3PT Shooter,SG,"6'5""",99,23,14,Marquette,2905851,36,Undrafted,,77,68,77,86,70,30,70,75,55,70,85,80,84,78,45,50,63,65,65,45,85,72,75,68,77,29,38,78,42,53,79,75,79,70,52,47,196
https://www.2kratings.com/marjon-beauchamp,MarJon Beauchamp,Milwaukee Bucks,2023-04-20,72,United States,Shooter,SG,"6'7""",90,0,1,Yakima Valley,2485200,22,2022,24.0,72,76,77,78,50,70,76,76,52,82,89,70,80,75,40,70,29,42,44,40,74,65,70,70,67,32,54,69,49,35,74,65,69,45,58,52,201
https://www.2kratings.com/meyers-leonard,Meyers Leonard,Milwaukee Bucks,2023-04-20,72,United States,Stretch Glass Cleaner,PF,"7'0""",115,3,11,Illinois,713558,31,2012,11.0,86,80,81,84,70,55,43,38,65,72,76,62,80,70,70,70,52,38,52,45,36,30,32,26,57,34,70,43,32,55,45,70,59,60,76,85,213
https://www.2kratings.com/thanasis-antetokounmpo,Thanasis Antetokounmpo,Milwaukee Bucks,2023-04-20,72,Greece,Interior Finisher,PF,"6'7""",99,43,9,Greece,1878720,30,2014,51.0,71,66,66,66,85,65,77,75,42,82,80,90,87,80,40,85,53,50,60,69,64,54,69,69,75,32,42,59,46,63,60,54,50,40,67,59,201
https://www.2kratings.com/aj-green,A.J. Green,Milwaukee Bucks,2023-04-20,71,United States,Shooter,SG,"6'5""",86,20,1,Northern Iowa,1637975,23,Undrafted,,60,78,84,90,60,80,69,69,42,75,80,75,80,71,40,40,34,34,48,45,80,61,70,68,68,33,40,63,36,25,66,50,60,45,39,50,196
https://www.2kratings.com/lindell-wigginton,Lindell Wigginton,Milwaukee Bucks,2023-04-20,70,Canada,3PT Shooter,PG,"6'1""",85,28,1,Iowa State,2174849,25,Undrafted,,67,68,78,69,70,65,75,75,44,72,84,71,84,79,30,60,25,40,25,50,75,69,75,74,70,71,27,68,40,37,72,68,67,50,33,53,185
https://www.2kratings.com/anthony-edwards,Anthony Edwards,Minnesota Timberwolves,2023-04-20,86,United States,3-Level Shot Creator,SG,"6'4""",101,1,3,Georgia,10733400,21,2020,1.0,80,85,81,77,90,98,89,89,52,86,89,90,83,94,50,90,60,62,62,84,98,74,86,83,79,68,50,74,63,57,78,74,70,70,33,66,193
https://www.2kratings.com/karl-anthony-towns,Karl-Anthony Towns,Minnesota Timberwolves,2023-04-20,86,Dominican Republic,3-Level Scorer,C,"7'0""",112,32,8,Kentucky,33833400,27,2015,1.0,97,94,79,89,80,90,76,76,87,70,98,80,82,78,90,75,85,84,85,70,98,60,65,66,79,71,69,50,38,57,61,79,55,55,53,78,213
https://www.2kratings.com/rudy-gobert,Rudy Gobert,Minnesota Timberwolves,2023-04-20,84,France,Defensive Anchor,C,"7'1""",116,27,10,France,38172414,30,2013,27.0,75,60,25,65,75,50,48,25,87,57,90,95,81,60,90,75,65,58,65,70,85,68,35,25,58,30,97,64,41,80,65,97,74,95,80,91,216
https://www.2kratings.com/mike-conley,Mike Conley,Minnesota Timberwolves,2023-04-20,80,United States,2-Way Playshot,PG,"6'1""",79,10,16,Ohio State,22680000,35,2007,4.0,86,94,81,84,70,70,83,84,40,92,85,80,82,76,25,30,25,40,29,60,84,90,89,83,90,76,31,83,49,40,82,83,80,80,34,44,185
https://www.2kratings.com/naz-reid,Naz Reid,Minnesota Timberwolves,2023-04-20,80,United States,2-Way Inside-Out Scorer,C,"6'9""",119,11,4,LSU,1930681,23,Undrafted,,90,70,78,68,95,90,50,49,80,70,88,92,80,82,80,80,69,58,69,84,94,59,58,49,65,39,77,54,46,78,54,77,59,55,59,82,206
https://www.2kratings.com/jaden-mcdaniels,Jaden McDaniels,Minnesota Timberwolves,2023-04-20,79,United States,2-Way Sharpshooter,PF,"6'9""",83,3,3,Washington,2161440,22,2020,28.0,88,85,83,75,95,80,79,78,60,80,85,84,90,74,40,75,52,56,54,52,79,44,78,70,40,36,80,82,42,67,80,82,84,85,47,49,206
https://www.2kratings.com/kyle-anderson,Kyle Anderson,Minnesota Timberwolves,2023-04-20,78,United States,Inside-Out Playmaker,PF,"6'9""",104,5,9,UCLA,8780488,29,2014,30.0,97,71,81,74,95,80,66,67,62,66,85,64,83,79,55,45,45,48,41,49,70,78,81,65,79,70,60,79,56,67,80,78,75,75,42,69,206
https://www.2kratings.com/jaylen-nowell,Jaylen Nowell,Minnesota Timberwolves,2023-04-20,77,United States,Inside the Arc Scorer,SG,"6'4""",90,4,4,Washington,1930681,23,2019,43.0,89,85,73,81,95,90,81,80,39,79,85,80,80,84,25,65,27,40,38,79,78,64,75,77,68,61,29,60,46,32,67,55,58,40,40,54,193
https://www.2kratings.com/taurean-prince,Taurean Prince,Minnesota Timberwolves,2023-04-20,75,United States,3PT Specialist,PF,"6'6""",98,12,7,Baylor,7100000,29,2016,12.0,90,74,82,84,70,60,80,78,60,84,84,85,81,70,75,70,52,45,51,55,85,68,70,69,55,40,64,74,38,52,76,68,81,60,32,52,198
https://www.2kratings.com/nickeil-alexander-walker,Nickeil Alexander-Walker,Minnesota Timberwolves,2023-04-20,74,Canada,Inside-Out Scorer,SG,"6'5""",92,9,4,Virginia Tech,5009633,24,2019,17.0,74,67,82,67,70,75,72,75,60,70,90,75,80,85,40,60,54,58,64,60,88,75,81,72,76,64,52,75,53,60,76,70,74,55,36,51,196
https://www.2kratings.com/austin-rivers,Austin Rivers,Minnesota Timberwolves,2023-04-20,74,United States,2-Way Inside-Out Creator,SG,"6'4""",90,25,11,Duke,2905851,30,2012,10.0,89,65,80,71,70,60,77,77,44,82,93,80,82,80,25,65,31,43,42,60,70,75,86,77,77,38,35,79,42,32,79,78,60,75,27,46,193
https://www.2kratings.com/jordan-mclaughlin,Jordan McLaughlin,Minnesota Timberwolves,2023-04-20,73,United States,Slashing Playmaker,PG,"6'0""",83,6,4,Southern California,2160000,27,Undrafted,,80,74,70,75,95,70,72,72,52,74,80,70,83,84,25,65,25,25,25,49,70,83,84,70,80,72,25,73,80,37,74,52,74,60,40,43,183
https://www.2kratings.com/nathan-knight,Nathan Knight,Minnesota Timberwolves,2023-04-20,73,United States,Paint Protector,C,"6'8""",114,13,3,William & Mary,1836090,25,Undrafted,,70,70,73,84,85,50,67,65,75,55,80,85,80,67,70,65,60,60,60,58,60,55,47,32,62,32,65,37,46,56,43,65,50,60,66,56,203
https://www.2kratings.com/luka-garza,Luka Garza,Minnesota Timberwolves,2023-04-20,73,United States,Stretch Glass Cleaner,C,"6'10""",109,55,2,Iowa,1816044,24,2021,52.0,82,70,81,70,85,85,40,40,69,48,80,85,80,69,60,45,69,69,69,59,85,55,35,34,55,42,54,30,31,35,32,52,56,30,91,61,208
https://www.2kratings.com/wendell-moore,Wendell Moore Jr.,Minnesota Timberwolves,2023-04-20,71,United States,3PT Shooter,SG,"6'5""",97,7,1,Duke,2306520,21,2022,26.0,66,70,76,81,70,45,70,70,58,83,85,90,80,71,50,80,52,52,52,52,72,57,67,68,54,58,66,72,70,39,82,70,72,60,37,49,196
https://www.2kratings.com/matt-ryan,Matt Ryan,Minnesota Timberwolves,2023-04-20,71,United States,3PT Specialist,SF,"6'6""",97,37,1,Tennessee-Chattanooga,1602798,26,Undrafted,,67,67,82,90,80,65,55,55,54,69,89,70,79,67,40,55,40,40,40,37,95,65,67,52,68,32,42,64,35,32,64,55,50,40,32,43,198
https://www.2kratings.com/josh-minott,Josh Minott,Minnesota Timberwolves,2023-04-20,70,United States,Scrappy Wing,SF,"6'8""",92,8,1,Memphis,1017781,20,2022,45.0,74,65,64,75,50,30,72,72,62,80,80,80,80,75,65,80,51,55,52,40,75,62,63,68,60,44,48,63,63,74,70,60,65,60,66,69,203
https://www.2kratings.com/zion-williamson,Zion Williamson,New Orleans Pelicans,2023-04-20,92,United States,Slashing Playmaker,PF,"6'6""",128,1,4,Duke,13534817,22,2019,1.0,98,70,73,72,98,98,86,86,92,99,83,95,60,98,95,97,90,80,92,94,95,65,78,74,72,72,59,55,46,56,76,64,70,40,58,67,198
https://www.2kratings.com/brandon-ingram,Brandon Ingram,New Orleans Pelicans,2023-04-20,87,United States,3-Level Scoring Point Forward,SF,"6'8""",86,14,7,Duke,31650600,25,2016,2.0,90,89,84,86,98,98,74,74,42,77,95,80,85,90,65,80,64,70,70,89,98,75,85,70,79,72,61,69,37,51,72,75,68,40,32,64,203
https://www.2kratings.com/cj-mccollum,C.J. McCollum,New Orleans Pelicans,2023-04-20,84,United States,Versatile Offensive Force,SG,"6'3""",86,3,10,Lehigh,33333333,31,2013,10.0,87,83,82,78,98,95,82,84,60,80,98,95,80,88,30,40,38,46,32,79,91,78,86,82,82,72,35,70,40,53,76,70,50,65,37,54,191
https://www.2kratings.com/jonas-valanciunas,Jonas Valanciunas,New Orleans Pelicans,2023-04-20,83,Lithuania,Inside-Out Glass Cleaner,C,"6'11""",119,17,12,Lithuania,14700000,30,2011,5.0,95,71,77,83,70,70,62,46,89,54,90,90,81,80,80,65,87,64,86,65,95,36,35,33,65,41,75,43,31,62,48,80,54,60,83,94,211
https://www.2kratings.com/trey-murphy,Trey Murphy,New Orleans Pelicans,2023-04-20,80,United States,Inside-Out Scorer,PF,"6'8""",93,25,2,Virginia,3206520,22,2021,17.0,92,74,84,91,98,90,84,84,60,82,85,85,80,74,65,88,42,44,43,50,90,59,50,74,64,32,69,69,49,56,70,69,59,65,40,52,203
https://www.2kratings.com/herbert-jones,Herbert Jones,New Orleans Pelicans,2023-04-20,79,United States,2-Way Inside-Out Scorer,SF,"6'7""",93,5,2,Alabama,1785000,24,2021,35.0,85,71,76,75,90,85,74,74,59,72,82,85,80,79,55,75,62,62,62,55,85,69,75,69,75,42,62,88,86,60,87,84,83,85,52,50,201
https://www.2kratings.com/larry-nance-jr,Larry Nance Jr.,New Orleans Pelicans,2023-04-20,77,United States,Inside-Out Scorer,PF,"6'8""",110,22,8,Wyoming,9672727,30,2015,27.0,96,74,79,68,80,60,65,60,69,86,88,85,83,72,85,85,58,54,69,60,78,69,64,49,70,44,68,48,59,67,61,75,89,55,67,78,203
https://www.2kratings.com/jose-alvarado,Jose Alvarado,New Orleans Pelicans,2023-04-20,77,Puerto Rico,2-Way Inside-Out Scorer,PG,"6'0""",81,15,2,Georgia Tech,1563518,25,Undrafted,,83,72,77,79,75,60,76,76,42,78,80,79,80,83,25,30,35,30,30,40,85,75,73,75,68,70,31,85,89,45,87,85,85,85,36,50,183
https://www.2kratings.com/willy-hernangomez,Willy Hernangomez,New Orleans Pelicans,2023-04-20,76,Spain,Glass-Cleaning Finisher,C,"6'11""",113,9,8,Spain,2443581,28,2015,35.0,88,74,60,71,60,65,44,46,74,49,80,90,80,54,75,65,70,64,72,62,48,30,35,31,40,43,70,41,40,72,48,66,61,50,91,86,211
https://www.2kratings.com/dyson-daniels,Dyson Daniels,New Orleans Pelicans,2023-04-20,75,Australia,2-Way Slasher,SG,"6'7""",90,11,1,Australia,5508600,20,2022,8.0,75,72,72,63,75,65,79,84,52,75,89,85,80,81,25,75,44,55,47,44,85,82,86,79,82,64,57,79,73,51,80,78,78,75,42,66,201
https://www.2kratings.com/josh-richardson,Josh Richardson,New Orleans Pelicans,2023-04-20,75,United States,2-Way 3-Level Scorer,SG,"6'6""",90,4,8,Tennessee,12196094,29,2015,40.0,88,90,79,85,70,60,80,80,57,72,95,80,83,75,50,78,30,48,32,45,80,69,78,79,68,65,69,84,70,51,85,80,80,80,40,49,198
https://www.2kratings.com/jaxson-hayes,Jaxson Hayes,New Orleans Pelicans,2023-04-20,75,United States,2-Way Interior Finisher,C,"7'0""",99,10,4,Texas,6803012,22,2019,8.0,95,68,60,70,75,70,58,60,72,75,80,95,80,71,85,80,68,54,65,52,90,29,38,41,40,34,78,48,46,70,64,79,45,65,60,68,213
https://www.2kratings.com/naji-marshall,Naji Marshall,New Orleans Pelicans,2023-04-20,75,United States,Inside the Arc Scorer,SF,"6'7""",99,8,3,Xavier,1782621,24,Undrafted,,81,89,73,80,85,60,62,62,60,75,85,70,80,84,45,70,60,60,63,69,80,67,74,62,71,54,52,60,43,45,65,62,64,40,40,62,201
https://www.2kratings.com/kira-lewis,Kira Lewis Jr.,New Orleans Pelicans,2023-04-20,73,United States,3PT Shot Creator,PG,"6'1""",77,13,3,Alabama Crimson Tide,4004280,22,2020,13.0,78,66,78,80,65,70,92,93,49,70,85,80,84,73,25,45,25,45,32,50,86,75,86,82,75,52,34,67,41,40,75,68,65,40,36,67,185
https://www.2kratings.com/ej-liddell,E.J. Liddell,New Orleans Pelicans,2023-04-20,70,United States,Rim Protector,PF,"6'6""",109,32,1,Ohio State,508891,22,2022,41.0,80,79,76,76,40,45,73,73,65,89,80,65,80,75,55,60,66,71,68,37,85,59,60,59,58,49,65,54,44,79,60,62,54,50,59,66,198
https://www.2kratings.com/garrett-temple,Garrett Temple,New Orleans Pelicans,2023-04-20,70,United States,Perimeter Lockdown,SG,"6'6""",88,41,13,LSU,5155500,36,Undrafted,,82,55,74,79,70,40,57,57,44,69,85,79,82,70,25,30,37,55,46,40,85,75,75,57,74,40,46,78,56,60,76,77,74,70,39,54,198
https://www.2kratings.com/dereon-seabron,Dereon Seabron,New Orleans Pelicans,2023-04-20,67,United States,Athletic Finisher,SG,"6'5""",81,0,1,NC State,511816,22,Undrafted,,65,66,60,69,50,40,83,85,83,85,89,70,83,74,40,80,44,47,50,40,98,64,68,74,60,44,49,71,42,45,70,57,44,50,33,50,196
