url,scrape_date,Team,Name,Overall Rating,Nationality,Archetype,Position,Weight (kg),Jersey,Years in NBA,Prior to NBA,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Badges,Height (cm),Height (in)
https://www.2kratings.com/jalen-johnson,2023-02-17,Atlanta Hawks,Jalen Johnson,74,['United States'],Hybrid Defender,"['PF', 'SF']",99,1,2,Duke,74,78,68,63,70,55,76,76,68,82,85,80,80,81,70,65,66,74,69,53,80,68,58,74,69,36,66,66,46,66,73,60,57,40,48,78,{},203,"6'8"""
https://www.2kratings.com/aaron-holiday,2023-02-17,Atlanta Hawks,Aaron Holiday,73,['United States'],Shot Creator,"['SG', 'PG']",83,3,5,UCLA,78,80,85,79,85,75,76,77,49,56,85,85,84,70,25,60,25,45,32,47,80,82,86,76,82,44,34,68,59,47,75,67,69,45,40,41,"{'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}}",183,"6'0"""
https://www.2kratings.com/garrison-mathews,2023-02-17,Atlanta Hawks,Garrison Mathews,72,['United States'],Shooter,"['SF', 'SG']",97,25,4,Lipscomb,74,78,80,92,82,80,50,50,44,65,89,88,79,79,45,55,36,47,48,54,95,71,76,47,82,30,42,59,63,45,60,58,52,45,32,46,"{'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/trent-forrest,2023-02-17,Atlanta Hawks,Trent Forrest,71,['United States'],Interior Finisher,"['PG', 'SG']",95,10,3,Florida State,89,72,62,85,60,65,82,82,59,75,80,80,80,83,40,60,59,62,62,72,95,70,76,78,68,64,58,60,42,45,70,60,55,40,37,52,{},193,"6'4"""
https://www.2kratings.com/vit-krejci,2023-02-17,Atlanta Hawks,Vit Krejci,70,['Czech Republic'],Prospect,['SG'],88,27,3,Czech Republic,70,64,75,54,50,40,75,75,40,76,80,75,80,72,45,70,35,38,38,55,75,69,70,70,70,44,50,60,36,45,71,59,58,40,35,48,{},203,"6'8"""
https://www.2kratings.com/tyrese-martin,2023-02-17,Atlanta Hawks,Tyrese Martin,69,['United States'],Ball Hawk,"['SF', 'SG']",97,22,1,UConn,68,70,75,68,65,50,70,70,59,70,85,65,80,63,40,60,56,60,59,45,69,65,70,63,66,50,54,66,74,47,72,60,40,55,32,43,{},198,"6'6"""
https://www.2kratings.com/donovan-williams,2023-02-17,Atlanta Hawks,Donovan Williams,68,['United States'],3PT Shooter,['SG'],86,4,1,UNLV,71,72,80,64,60,50,70,70,52,72,84,75,80,69,25,70,43,47,48,45,84,64,70,65,66,40,45,69,36,28,70,68,67,65,30,65,{},198,"6'6"""
https://www.2kratings.com/jayson-tatum,2023-02-17,Boston Celtics,Jayson Tatum,95,['United States'],2-Way 3-Level Playmaker,"['PF', 'SF']",95,0,6,Duke,95,90,87,85,98,98,82,82,71,83,95,98,80,95,50,89,74,84,83,97,98,78,86,79,84,67,81,89,74,77,88,89,90,85,76,78,"{'Blinders': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Becomes unfazed by defenders from the side', 'Badge Level': 'Gold'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Gold'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Gold'}, 'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Gold'}, 'Acrobat': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Boosts the ability to hit high degree of difficulty layups', 'Badge Level': 'Silver'}, 'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Silver'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Silver'}, 'Bully': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to finish strong by bulldozing through traffic', 'Badge Level': 'Silver'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Silver'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Silver'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Silver'}, 'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Silver'}, 'Comeback Kid': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to shoot perimeter jumpers when trailing in a game', 'Badge Level': 'Silver'}, 'Deadeye': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the impact of a defender who is closing out', 'Badge Level': 'Silver'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Silver'}, 'Handles For Days': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Reduces the amount of energy lost when performing dribble moves', 'Badge Level': 'Silver'}, 'Interceptor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases chances at getting steals in passing lanes', 'Badge Level': 'Silver'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Silver'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Silver'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Silver'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Silver'}, 'Posterizer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the likelihood of posterizing your opponent', 'Badge Level': 'Silver'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Silver'}, 'Slithery': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to gather through traffic, avoiding collisions and strips', 'Badge Level': 'Silver'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Silver'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Silver'}, 'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Bronze'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Bronze'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Break Starter': {'Badge Category': 'Playmaking Badge', 'Badge Description': ""Improves a player's ability to make effective outlet passes after grabbing a rebound"", 'Badge Level': 'Bronze'}, 'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Bronze'}, 'Clamp Breaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Helps ball handlers win more 1-on-1 body bump confrontations', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Fast Twitch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Speeds up standing layups or dunks around the rim', 'Badge Level': 'Bronze'}, 'Hyperdrive': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the dribbling skills while on the move', 'Badge Level': 'Bronze'}, 'Killer Combos': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves a dribbler’s effectiveness with size-up dribble moves', 'Badge Level': 'Bronze'}, 'Limitless Range': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the range that one can effectively shoot standing three point shots', 'Badge Level': 'Bronze'}, 'Limitless Takeoff': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Favors dunks and layups from a farther take-off range', 'Badge Level': 'Bronze'}, 'Mismatch Expert': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Helps smaller guards break down taller defenders when mismatched 1-on-1', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Bronze'}, 'Post Playmaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Boosts the shot percentage on passes made out of the post to a shooter', 'Badge Level': 'Bronze'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Bronze'}}",203,"6'8"""
https://www.2kratings.com/jaylen-brown,2023-02-17,Boston Celtics,Jaylen Brown,90,['United States'],2-Way 3-Level Point Forward,"['SG', 'SF']",100,7,7,California,93,95,83,84,98,98,79,79,69,84,95,95,82,94,40,89,62,69,80,89,95,78,83,76,82,63,70,87,65,50,89,86,83,85,43,71,"{'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Gold'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Silver'}, 'Fast Twitch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Speeds up standing layups or dunks around the rim', 'Badge Level': 'Silver'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Silver'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Silver'}, 'Acrobat': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Boosts the ability to hit high degree of difficulty layups', 'Badge Level': 'Bronze'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Bronze'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Bronze'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Bronze'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Bronze'}, 'Hyperdrive': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the dribbling skills while on the move', 'Badge Level': 'Bronze'}, 'Limitless Takeoff': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Favors dunks and layups from a farther take-off range', 'Badge Level': 'Bronze'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Bronze'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Bronze'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Bronze'}, 'Posterizer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the likelihood of posterizing your opponent', 'Badge Level': 'Bronze'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Bronze'}, 'Quick First Step': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Provides more explosive first steps out of tripple threat and size-ups', 'Badge Level': 'Bronze'}, 'Slithery': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to gather through traffic, avoiding collisions and strips', 'Badge Level': 'Bronze'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Bronze'}}",198,"6'6"""
https://www.2kratings.com/robert-williams-iii,2023-02-17,Boston Celtics,Robert Williams III,85,['United States'],Defensive Anchor,['C'],107,44,5,Texas A&M,95,69,25,67,90,85,71,62,83,75,80,90,81,82,90,75,60,50,65,54,75,57,48,38,62,37,89,40,38,88,64,88,88,90,93,83,"{'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Gold'}, 'Anchor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A crucial badge for last line of defense bigs, improves ability to block and contest shots in the paint', 'Badge Level': 'Gold'}, 'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Gold'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Gold'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Silver'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Silver'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Silver'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Silver'}, 'Backdown Punisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases the chances of a player successfully backing down an opponent', 'Badge Level': 'Bronze'}, 'Interceptor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases chances at getting steals in passing lanes', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Bronze'}, 'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/malcolm-brogdon,2023-02-17,Boston Celtics,Malcolm Brogdon,83,['United States'],Versatile Offensive Force,"['PG', 'SG']",103,13,7,Virginia,89,86,89,86,90,85,77,77,56,72,93,95,84,87,40,70,44,45,40,92,92,89,86,77,92,72,65,77,38,47,80,77,74,65,42,64,"{'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Bronze'}, 'Floor General': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Teammates receive an offensive attribute bonus when player is in the game', 'Badge Level': 'Bronze'}, 'Giant Slayer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Heightens the effectiveness of layups over taller defenders', 'Badge Level': 'Bronze'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/marcus-smart,2023-02-17,Boston Celtics,Marcus Smart,82,['United States'],2-Way Inside-Out Scorer,"['SG', 'PG']",99,36,9,Oklahoma State,93,71,78,77,45,50,75,82,73,83,89,90,83,74,25,50,25,58,78,27,70,75,74,74,75,74,74,96,80,47,96,90,92,95,36,47,"{'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Hall of Fame'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Gold'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Gold'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Gold'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Gold'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Gold'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Gold'}, 'Glove': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps you strip players as they gather for shots and poke the ball free from ball handlers', 'Badge Level': 'Silver'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Giant Slayer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Heightens the effectiveness of layups over taller defenders', 'Badge Level': 'Bronze'}, 'Interceptor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases chances at getting steals in passing lanes', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}}",193,"6'4"""
https://www.2kratings.com/al-horford,2023-02-17,Boston Celtics,Al Horford,79,['Dominican Republic'],2-Way Stretch Five,"['C', 'PF']",108,42,16,Florida,86,86,85,86,60,45,53,48,91,69,95,85,78,65,70,65,76,84,83,40,84,79,50,33,84,42,82,68,33,70,67,85,78,85,43,72,"{'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Gold'}, 'Anchor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A crucial badge for last line of defense bigs, improves ability to block and contest shots in the paint', 'Badge Level': 'Silver'}, 'Backdown Punisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases the chances of a player successfully backing down an opponent', 'Badge Level': 'Silver'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Silver'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Silver'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Silver'}, 'Post Move Lockdown': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves the defender's ability to defend post moves"", 'Badge Level': 'Silver'}, 'Post Playmaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Boosts the shot percentage on passes made out of the post to a shooter', 'Badge Level': 'Silver'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Break Starter': {'Badge Category': 'Playmaking Badge', 'Badge Description': ""Improves a player's ability to make effective outlet passes after grabbing a rebound"", 'Badge Level': 'Bronze'}, 'Dream Shake': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Raises the chances that a defender bites when doing fakes in the posts', 'Badge Level': 'Bronze'}, 'Dropstepper': {'Badge Category': 'Finishing Badge', 'Badge Description': ""Improves a player's ability to effectively use dropsteps in the post"", 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Post Spin Technician': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability of a post spin or drive to work effectively', 'Badge Level': 'Bronze'}}",206,"6'9"""
